boot_id,msg_seq,dev_ts_ms,host_ts,mode,raw_m,est_m,fps,meas_status,track_state,has_estimate,consecutive_valids,consecutive_invalids,last_good_ts_ms,restart_count,system_error,rate_mps,predicted_m,residual_m,rejected_by_gate,reject_reason,test_id
2119251143,655,218507,2026-04-23T13:48:23.984,0,,7.056,0.0,4,2,1,0,2,218243,0,0,,,,0,3,0
2119251143,656,218647,2026-04-23T13:48:24.101,0,,7.056,0.0,4,2,1,0,3,218243,0,0,,,,0,3,0
2119251143,657,218785,2026-04-23T13:48:24.290,0,,7.056,0.0,4,2,1,0,4,218243,0,0,,,,0,3,0
2119251143,658,218922,2026-04-23T13:48:24.394,0,,7.056,0.0,4,3,1,0,5,218243,0,0,,,,0,3,0
2119251143,659,219651,2026-04-23T13:48:24.993,0,,7.056,0.0,4,3,1,0,6,218243,0,0,,,,0,3,0
2119251143,660,220567,2026-04-23T13:48:25.916,0,521.5,7.056,7.94,0,1,1,1,0,220567,0,0,,,,0,0,0
2119251143,661,220970,2026-04-23T13:48:26.315,0,522.2,7.056,2.48,0,2,1,2,0,220970,0,0,,,,0,0,0
2119251143,662,221359,2026-04-23T13:48:26.704,0,521.8,7.056,2.57,0,2,1,3,0,221359,0,0,,,,0,0,0
2119251143,663,222040,2026-04-23T13:48:27.392,0,521.6,521.6,1.47,0,2,1,4,0,222040,0,0,,,,0,0,0
2119251143,664,222434,2026-04-23T13:48:27.874,0,521.2,521.6,2.54,0,2,1,5,0,222434,0,0,,,,0,0,0
2119251143,665,222828,2026-04-23T13:48:28.181,0,521.3,521.6,2.54,0,2,1,6,0,222828,0,0,,,,0,0,0
2119251143,666,223002,2026-04-23T13:48:28.386,0,,521.6,0.0,4,2,1,0,1,222828,0,0,,,,0,3,0
2119251143,667,223147,2026-04-23T13:48:28.591,0,,521.6,0.0,4,2,1,0,2,222828,0,0,,,,0,3,0
2119251143,668,223290,2026-04-23T13:48:28.806,0,,521.6,0.0,4,2,1,0,3,222828,0,0,,,,0,3,0
2119251143,669,223431,2026-04-23T13:48:29.002,0,,521.6,0.0,4,2,1,0,4,222828,0,0,,,,0,3,0
2119251143,670,223572,2026-04-23T13:48:29.205,0,,521.6,0.0,4,3,1,0,5,222828,0,0,,,,0,3,0
2119251143,671,223710,2026-04-23T13:48:29.206,0,3.4,521.6,1.13,0,1,1,1,0,223710,0,0,,,,0,0,0
2119251143,672,223839,2026-04-23T13:48:29.285,0,33.1,521.6,7.69,0,2,1,2,0,223839,0,0,,,,0,0,0
2119251143,673,223965,2026-04-23T13:48:29.512,0,7.2,521.6,7.94,0,2,1,3,0,223965,0,0,,,,0,0,0
2119251143,674,224093,2026-04-23T13:48:29.616,0,29.3,521.6,7.81,0,2,1,4,0,224093,0,0,,,,0,0,0
2119251143,675,224223,2026-04-23T13:48:29.616,0,6.0,6.0,7.69,0,2,1,5,0,224223,0,0,,,,0,0,0
2119251143,676,224348,2026-04-23T13:48:29.718,0,6.2,6.0,8.0,0,2,1,6,0,224348,0,0,,,,0,0,0
2119251143,677,224477,2026-04-23T13:48:29.924,0,7.1,6.0,7.75,0,2,1,7,0,224477,0,0,,,,0,0,0
2119251143,678,224605,2026-04-23T13:48:30.127,0,7.1,6.05,7.81,0,2,1,8,0,224605,0,0,,,,0,0,0
2119251143,679,224731,2026-04-23T13:48:30.331,0,7.1,6.313,8.0,0,2,1,9,0,224731,0,0,,,,0,0,0
2119251143,680,224856,2026-04-23T13:48:30.331,0,7.1,6.509,7.94,0,2,1,10,0,224856,0,0,,,,0,0,0
2119251143,681,224984,2026-04-23T13:48:30.538,0,7.1,6.657,7.87,0,2,1,11,0,224984,0,0,,,,0,0,0
2119251143,682,225109,2026-04-23T13:48:30.741,0,7.1,6.768,7.94,0,2,1,12,0,225109,0,0,,,,0,0,0
2119251143,683,225235,2026-04-23T13:48:30.742,0,7.2,6.851,7.94,0,2,1,13,0,225235,0,0,,,,0,0,0
2119251143,684,225360,2026-04-23T13:48:30.947,0,7.2,6.913,8.0,0,2,1,14,0,225360,0,0,,,,0,0,0
2119251143,685,225486,2026-04-23T13:48:30.948,0,7.1,6.96,7.94,0,2,1,15,0,225486,0,0,,,,0,0,0
2119251143,686,225612,2026-04-23T13:48:31.151,0,7.1,6.995,7.94,0,2,1,16,0,225612,0,0,,,,0,0,0
2119251143,687,225738,2026-04-23T13:48:31.254,0,7.1,7.021,8.0,0,2,1,17,0,225738,0,0,,,,0,0,0
2119251143,688,225864,2026-04-23T13:48:31.254,0,7.1,7.041,7.87,0,2,1,18,0,225864,0,0,,,,0,0,0
2119251143,689,225990,2026-04-23T13:48:31.458,0,7.1,7.056,8.0,0,2,1,19,0,225990,0,0,,,,0,0,0
2119251143,690,226118,2026-04-23T13:48:31.663,0,7.1,7.067,7.75,0,2,1,20,0,226118,0,0,,,,0,0,0
2119251143,691,226244,2026-04-23T13:48:31.738,0,7.1,7.075,8.0,0,2,1,21,0,226244,0,0,,,,0,0,0
2119251143,692,226369,2026-04-23T13:48:31.740,0,7.1,7.081,7.94,0,2,1,22,0,226369,0,0,,,,0,0,0
2119251143,693,226495,2026-04-23T13:48:31.870,0,7.1,7.086,7.94,0,2,1,23,0,226495,0,0,,,,0,0,0
2119251143,694,226623,2026-04-23T13:48:32.073,0,7.1,7.089,7.81,0,2,1,24,0,226623,0,0,,,,0,0,0
2119251143,695,226749,2026-04-23T13:48:32.175,0,7.0,7.092,8.0,0,2,1,25,0,226749,0,0,,,,0,0,0
2119251143,696,226874,2026-04-23T13:48:32.244,0,6.9,7.094,7.94,0,2,1,26,0,226874,0,0,,,,0,0,0
2119251143,697,227000,2026-04-23T13:48:32.379,0,28.4,7.094,7.94,0,2,1,27,0,227000,0,0,,,,0,0,0
2119251143,698,227129,2026-04-23T13:48:32.586,0,,7.094,0.0,4,2,1,0,1,227000,0,0,,,,0,3,0
2119251143,699,227268,2026-04-23T13:48:32.655,0,,7.094,0.0,4,2,1,0,2,227000,0,0,,,,0,3,0
2119251143,700,227406,2026-04-23T13:48:32.790,0,,7.094,0.0,4,2,1,0,3,227000,0,0,,,,0,3,0
2119251143,701,227545,2026-04-23T13:48:32.907,0,,7.094,0.0,4,2,1,0,4,227000,0,0,,,,0,3,0
2119251143,702,227685,2026-04-23T13:48:33.097,0,,7.094,0.0,4,3,1,0,5,227000,0,0,,,,0,3,0
2119251143,703,227823,2026-04-23T13:48:33.170,0,521.2,7.094,1.22,0,1,1,1,0,227823,0,0,,,,0,0,0
2119251143,704,227949,2026-04-23T13:48:33.404,0,521.0,7.094,7.94,0,2,1,2,0,227949,0,0,,,,0,0,0
2119251143,705,228073,2026-04-23T13:48:33.506,0,521.5,7.094,8.13,0,2,1,3,0,228073,0,0,,,,0,0,0
2119251143,706,228396,2026-04-23T13:48:33.814,0,521.6,521.6,3.09,0,2,1,4,0,228396,0,0,,,,0,0,0
2119251143,707,229406,2026-04-23T13:48:34.840,0,,521.6,3.09,1,2,1,0,1,228396,0,0,,,,0,0,0
2119251143,708,229550,2026-04-23T13:48:34.909,0,,521.6,3.09,1,2,1,0,2,228396,0,0,,,,0,0,0
2119251143,709,229694,2026-04-23T13:48:35.146,0,522.6,521.6,0.77,0,1,1,1,0,229694,0,0,,,,0,0,0
2119251143,710,230166,2026-04-23T13:48:35.557,0,7.0,521.6,2.12,0,2,1,2,0,230166,0,0,,,,0,0,0
2119251143,711,230296,2026-04-23T13:48:35.759,0,7.0,521.6,7.75,0,2,1,3,0,230296,0,0,,,,0,0,0
2119251143,712,230424,2026-04-23T13:48:35.862,0,7.0,521.6,7.75,0,2,1,4,0,230424,0,0,,,,0,0,0
2119251143,713,230553,2026-04-23T13:48:35.964,0,7.1,521.6,7.81,0,2,1,5,0,230553,0,0,,,,0,0,0
2119251143,714,230681,2026-04-23T13:48:36.056,0,7.1,7.1,7.75,0,2,1,6,0,230681,0,0,,,,0,0,0
2119251143,715,230807,2026-04-23T13:48:36.177,0,7.1,7.1,7.94,0,2,1,7,0,230807,0,0,,,,0,0,0
2119251143,716,230933,2026-04-23T13:48:36.281,0,7.0,7.1,8.0,0,2,1,8,0,230933,0,0,,,,0,0,0
2119251143,717,231060,2026-04-23T13:48:36.475,0,7.1,7.1,7.81,0,2,1,9,0,231060,0,0,,,,0,0,0
2119251143,718,231186,2026-04-23T13:48:36.578,0,7.0,7.1,7.94,0,2,1,10,0,231186,0,0,,,,0,0,0
2119251143,719,231312,2026-04-23T13:48:36.784,0,7.1,7.1,7.94,0,2,1,11,0,231312,0,0,,,,0,0,0
2119251143,720,231438,2026-04-23T13:48:36.856,0,7.1,7.1,8.0,0,2,1,12,0,231438,0,0,,,,0,0,0
2119251143,721,231564,2026-04-23T13:48:37.090,0,7.1,7.1,7.94,0,2,1,13,0,231564,0,0,,,,0,0,0
2119251143,722,231689,2026-04-23T13:48:37.192,0,7.1,7.1,7.94,0,2,1,14,0,231689,0,0,,,,0,0,0
2119251143,723,231815,2026-04-23T13:48:37.193,0,7.1,7.1,7.94,0,2,1,15,0,231815,0,0,,,,0,0,0
2119251143,724,231941,2026-04-23T13:48:37.295,0,7.0,7.1,7.94,0,2,1,16,0,231941,0,0,,,,0,0,0
2119251143,725,232069,2026-04-23T13:48:37.502,0,7.0,7.1,7.87,0,2,1,17,0,232069,0,0,,,,0,0,0
2119251143,726,232195,2026-04-23T13:48:37.575,0,7.0,7.075,7.87,0,2,1,18,0,232195,0,0,,,,0,0,0
2119251143,727,232321,2026-04-23T13:48:37.705,0,7.0,7.056,7.94,0,2,1,19,0,232321,0,0,,,,0,0,0
2119251143,728,232447,2026-04-23T13:48:37.911,0,6.8,7.042,8.0,0,2,1,20,0,232447,0,0,,,,0,0,0
2119251143,729,232572,2026-04-23T13:48:38.013,0,6.1,7.032,7.94,0,2,1,21,0,232572,0,0,,,,0,0,0
2119251143,730,232698,2026-04-23T13:48:38.089,0,3.2,6.974,7.94,0,2,1,22,0,232698,0,0,,,,0,0,0
2119251143,731,232824,2026-04-23T13:48:38.216,0,,6.974,0.0,4,2,1,0,1,232698,0,0,,,,0,3,0
2119251143,732,232962,2026-04-23T13:48:38.421,0,,6.974,0.0,4,2,1,0,2,232698,0,0,,,,0,3,0
2119251143,733,233100,2026-04-23T13:48:38.495,0,,6.974,0.0,4,2,1,0,3,232698,0,0,,,,0,3,0
2119251143,734,233238,2026-04-23T13:48:38.729,0,,6.974,0.0,4,2,1,0,4,232698,0,0,,,,0,3,0
2119251143,735,233375,2026-04-23T13:48:38.801,0,,6.974,0.0,4,3,1,0,5,232698,0,0,,,,0,3,0
2119251143,736,233511,2026-04-23T13:48:39.240,0,520.3,6.974,1.23,0,1,1,1,0,233511,0,0,,,,0,0,0
2119251143,737,233891,2026-04-23T13:48:39.445,0,520.8,6.974,2.63,0,2,1,2,0,233891,0,0,,,,0,0,0
2119251143,738,234278,2026-04-23T13:48:39.653,0,521.5,6.974,2.58,0,2,1,3,0,234278,0,0,,,,0,0,0
2119251143,739,234670,2026-04-23T13:48:40.059,0,521.6,6.974,2.55,0,2,1,4,0,234670,0,0,,,,0,0,0
2119251143,740,235063,2026-04-23T13:48:40.469,0,521.6,521.6,2.54,0,2,1,5,0,235063,0,0,,,,0,0,0
2119251143,741,235480,2026-04-23T13:48:40.880,0,520.5,521.6,2.4,0,2,1,6,0,235480,0,0,,,,0,0,0
2119251143,742,235875,2026-04-23T13:48:41.288,0,521.5,521.6,2.53,0,2,1,7,0,235875,0,0,,,,0,0,0
2119251143,743,236271,2026-04-23T13:48:41.618,0,521.5,521.575,2.53,0,2,1,8,0,236271,0,0,,,,0,0,0
2119251143,744,236445,2026-04-23T13:48:41.903,0,,521.575,0.0,4,2,1,0,1,236271,0,0,,,,0,3,0
2119251143,745,236588,2026-04-23T13:48:42.109,0,,521.575,0.0,4,2,1,0,2,236271,0,0,,,,0,3,0
2119251143,746,236729,2026-04-23T13:48:42.210,0,,521.575,0.0,4,2,1,0,3,236271,0,0,,,,0,3,0
2119251143,747,236870,2026-04-23T13:48:42.280,0,,521.575,0.0,4,2,1,0,4,236271,0,0,,,,0,3,0
2119251143,748,237010,2026-04-23T13:48:42.416,0,,521.575,0.0,4,3,1,0,5,236271,0,0,,,,0,3,0
2119251143,749,237152,2026-04-23T13:48:42.621,0,3.0,521.575,1.13,0,1,1,1,0,237152,0,0,,,,0,0,0
2119251143,750,237282,2026-04-23T13:48:42.636,0,32.8,521.575,7.75,0,2,1,2,0,237282,0,0,,,,0,0,0
2119251143,751,237408,2026-04-23T13:48:42.826,0,7.1,521.575,7.87,0,2,1,3,0,237408,0,0,,,,0,0,0
2119251143,752,237537,2026-04-23T13:48:42.928,0,7.1,521.575,7.75,0,2,1,4,0,237537,0,0,,,,0,0,0
2119251143,753,237666,2026-04-23T13:48:43.030,0,7.0,7.0,7.81,0,2,1,5,0,237666,0,0,,,,0,0,0
2119251143,754,237793,2026-04-23T13:48:43.235,0,5.8,7.0,7.81,0,2,1,6,0,237793,0,0,,,,0,0,0
2119251143,755,237921,2026-04-23T13:48:43.438,0,6.1,7.0,7.87,0,2,1,7,0,237921,0,0,,,,0,0,0
2119251143,756,238046,2026-04-23T13:48:43.542,0,6.6,6.9,7.94,0,2,1,8,0,238046,0,0,,,,0,0,0
2119251143,757,238172,2026-04-23T13:48:43.542,0,7.2,6.825,7.94,0,2,1,9,0,238172,0,0,,,,0,0,0
2119251143,758,238299,2026-04-23T13:48:43.746,0,7.1,6.769,7.94,0,2,1,10,0,238299,0,0,,,,0,0,0
2119251143,759,238425,2026-04-23T13:48:43.850,0,7.1,6.852,7.94,0,2,1,11,0,238425,0,0,,,,0,0,0
2119251143,760,238550,2026-04-23T13:48:43.919,0,7.1,6.914,7.94,0,2,1,12,0,238550,0,0,,,,0,0,0
2119251143,761,238676,2026-04-23T13:48:44.055,0,7.0,6.96,7.94,0,2,1,13,0,238676,0,0,,,,0,0,0
2119251143,762,238804,2026-04-23T13:48:44.258,0,7.0,6.995,7.81,0,2,1,14,0,238804,0,0,,,,0,0,0
2119251143,763,238930,2026-04-23T13:48:44.360,0,7.0,6.996,7.94,0,2,1,15,0,238930,0,0,,,,0,0,0
2119251143,764,239056,2026-04-23T13:48:44.435,0,7.0,6.997,7.94,0,2,1,16,0,239056,0,0,,,,0,0,0
2119251143,765,239181,2026-04-23T13:48:44.566,0,6.9,6.998,8.0,0,2,1,17,0,239181,0,0,,,,0,0,0
2119251143,766,239310,2026-04-23T13:48:44.668,0,6.7,6.998,7.75,0,2,1,18,0,239310,0,0,,,,0,0,0
2119251143,767,239438,2026-04-23T13:48:44.873,0,4.0,6.974,7.87,0,2,1,19,0,239438,0,0,,,,0,0,0
2119251143,768,239565,2026-04-23T13:48:45.078,0,,6.974,0.0,4,2,1,0,1,239438,0,0,,,,0,3,0
2119251143,769,239703,2026-04-23T13:48:45.180,0,,6.974,0.0,4,2,1,0,2,239438,0,0,,,,0,3,0
2119251143,770,239841,2026-04-23T13:48:45.384,0,,6.974,0.0,4,2,1,0,3,239438,0,0,,,,0,3,0
2119251143,771,239979,2026-04-23T13:48:45.486,0,,6.974,0.0,4,2,1,0,4,239438,0,0,,,,0,3,0
2119251143,772,240117,2026-04-23T13:48:45.486,0,,6.974,0.0,4,3,1,0,5,239438,0,0,,,,0,3,0
2119251143,773,240252,2026-04-23T13:48:45.693,0,520.3,6.974,1.23,0,1,1,1,0,240252,0,0,,,,0,0,0
2119251143,774,241015,2026-04-23T13:48:46.409,0,521.3,6.974,1.31,0,2,1,2,0,241015,0,0,,,,0,0,0
2119251143,775,241646,2026-04-23T13:48:47.024,0,521.2,6.974,1.58,0,2,1,3,0,241646,0,0,,,,0,0,0
2119251143,776,242060,2026-04-23T13:48:47.432,0,521.4,6.974,2.42,0,2,1,4,0,242060,0,0,,,,0,0,0
2119251143,777,242452,2026-04-23T13:48:47.843,0,521.3,521.3,2.54,0,2,1,5,0,242452,0,0,,,,0,0,0
2119251143,778,242847,2026-04-23T13:48:48.252,0,521.2,521.3,2.53,0,2,1,6,0,242847,0,0,,,,0,0,0
2119251143,779,243857,2026-04-23T13:48:49.275,0,,521.3,2.53,1,2,1,0,1,242847,0,0,,,,0,0,0
2119251143,780,244003,2026-04-23T13:48:49.379,0,,521.3,2.53,1,2,1,0,2,242847,0,0,,,,0,0,0
2119251143,781,244148,2026-04-23T13:48:49.583,0,522.2,521.3,0.77,0,1,1,1,0,244148,0,0,,,,0,0,0
2119251143,782,244449,2026-04-23T13:48:49.892,0,6.0,521.3,3.31,0,2,1,2,0,244449,0,0,,,,0,0,0
2119251143,783,244577,2026-04-23T13:48:50.096,0,6.7,521.3,7.81,0,2,1,3,0,244577,0,0,,,,0,0,0
2119251143,784,244705,2026-04-23T13:48:50.300,0,7.0,521.3,7.81,0,2,1,4,0,244705,0,0,,,,0,0,0
2119251143,785,244834,2026-04-23T13:48:50.300,0,7.0,521.3,7.81,0,2,1,5,0,244834,0,0,,,,0,0,0
2119251143,786,244962,2026-04-23T13:48:50.504,0,7.0,7.0,7.75,0,2,1,6,0,244962,0,0,,,,0,0,0
2119251143,787,245088,2026-04-23T13:48:50.607,0,7.0,7.0,7.94,0,2,1,7,0,245088,0,0,,,,0,0,0
2119251143,788,245214,2026-04-23T13:48:50.607,0,32.1,7.0,8.0,0,2,1,8,0,245214,0,0,,,,0,0,0
2119251143,789,245339,2026-04-23T13:48:50.709,0,7.1,7.0,7.94,0,2,1,9,0,245339,0,0,,,,0,0,0
2119251143,790,245465,2026-04-23T13:48:50.814,0,7.1,7.0,7.94,0,2,1,10,0,245465,0,0,,,,0,0,0
2119251143,791,245593,2026-04-23T13:48:51.017,0,7.0,7.0,7.87,0,2,1,11,0,245593,0,0,,,,0,0,0
2119251143,792,245720,2026-04-23T13:48:51.091,0,7.0,7.0,7.81,0,2,1,12,0,245720,0,0,,,,0,0,0
2119251143,793,245846,2026-04-23T13:48:51.203,0,7.0,7.0,7.94,0,2,1,13,0,245846,0,0,,,,0,0,0
2119251143,794,245976,2026-04-23T13:48:51.427,0,7.0,7.0,7.69,0,2,1,14,0,245976,0,0,,,,0,0,0
2119251143,795,246104,2026-04-23T13:48:51.498,0,7.0,7.0,7.87,0,2,1,15,0,246104,0,0,,,,0,0,0
2119251143,796,246229,2026-04-23T13:48:51.633,0,7.0,7.0,7.94,0,2,1,16,0,246229,0,0,,,,0,0,0
2119251143,797,246358,2026-04-23T13:48:51.735,0,7.0,7.0,7.75,0,2,1,17,0,246358,0,0,,,,0,0,0
2119251143,798,246484,2026-04-23T13:48:51.835,0,6.9,7.0,8.0,0,2,1,18,0,246484,0,0,,,,0,0,0
2119251143,799,246612,2026-04-23T13:48:52.041,0,6.9,7.0,7.81,0,2,1,19,0,246612,0,0,,,,0,0,0
2119251143,800,246737,2026-04-23T13:48:52.144,0,3.8,6.975,7.94,0,2,1,20,0,246737,0,0,,,,0,0,0
2119251143,801,246863,2026-04-23T13:48:52.347,0,25.9,6.975,7.94,0,2,1,21,0,246863,0,0,,,,0,0,0
2119251143,802,246989,2026-04-23T13:48:52.420,0,,6.975,0.0,4,2,1,0,1,246863,0,0,,,,0,3,0
2119251143,803,247127,2026-04-23T13:48:52.481,0,,6.975,0.0,4,2,1,0,2,246863,0,0,,,,0,3,0
2119251143,804,247265,2026-04-23T13:48:52.657,0,,6.975,0.0,4,2,1,0,3,246863,0,0,,,,0,3,0
2119251143,805,247406,2026-04-23T13:48:52.860,0,520.6,6.975,1.84,0,1,1,1,0,247406,0,0,,,,0,0,0
2119251143,806,248000,2026-04-23T13:48:53.371,0,520.6,6.975,1.68,0,2,1,2,0,248000,0,0,,,,0,0,0
2119251143,807,249005,2026-04-23T13:48:54.397,0,,6.975,1.68,1,2,1,0,1,248000,0,0,,,,0,0,0
2119251143,808,249148,2026-04-23T13:48:54.601,0,,6.975,1.68,1,2,1,0,2,248000,0,0,,,,0,0,0
2119251143,809,249290,2026-04-23T13:48:54.703,0,,6.975,1.68,1,2,1,0,3,248000,0,0,,,,0,0,0
2119251143,810,249430,2026-04-23T13:48:54.778,0,521.6,6.975,0.7,0,1,1,1,0,249430,0,0,,,,0,0,0
2119251143,811,250323,2026-04-23T13:48:55.728,0,523.5,523.5,1.12,0,2,1,2,0,250323,0,0,,,,0,0,0
2119251143,812,250716,2026-04-23T13:48:56.137,0,519.4,523.5,2.55,0,2,1,3,0,250716,0,0,,,,0,0,0
2119251143,813,251110,2026-04-23T13:48:56.547,0,521.4,523.5,2.53,0,2,1,4,0,251110,0,0,,,,0,0,0
2119251143,814,251504,2026-04-23T13:48:56.957,0,520.0,522.975,2.54,0,2,1,5,0,251504,0,0,,,,0,0,0
2119251143,815,251899,2026-04-23T13:48:57.263,0,521.1,522.506,2.54,0,2,1,6,0,251899,0,0,,,,0,0,0
